item_code,statement_type,item_name_clean,item_name_raw,stage2_role,stage2_name_match,is_summary,indent_level,non_missing_rate,non_missing_count,unit_inferred,candidate_role_hint,status,fix_note,original_column_name,sample_min,sample_p1,sample_median,sample_p99,sample_max
U02D106010600,현금흐름표,당기손익인식(지정)금융부채관련이익,당기손익인식(지정)금융부채관련이익,,,False,0,0.0112,53,천원,,OK,,[U02D106010600]      당기손익인식(지정)금융부채관련이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106010610,현금흐름표,당기손익-공정가치측정 금융부채평가이익,당기손익-공정가치측정 금융부채평가이익,,,False,0,0.0042,20,천원,,OK,,[U02D106010610]      당기손익-공정가치측정 금융부채평가이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106010620,현금흐름표,당기손익-공정가치측정 금융부채처분이익,당기손익-공정가치측정 금융부채처분이익,,,False,0,0.0042,20,천원,,OK,,[U02D106010620]      당기손익-공정가치측정 금융부채처분이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106010630,현금흐름표,당기손익-공정가치측정 금융부채관련이익,당기손익-공정가치측정 금융부채관련이익,,,False,0,0.0042,20,천원,,OK,,[U02D106010630]      당기손익-공정가치측정 금융부채관련이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106010700,현금흐름표,단기매매금융부채평가이익,단기매매금융부채평가이익,,,False,0,0.0112,53,천원,,OK,,[U02D106010700]      단기매매금융부채평가이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106010800,현금흐름표,매매목적파생상품이익,매매목적파생상품이익,,,True,0,0.0112,53,천원,,OK,,[U02D106010800]      매매목적파생상품이익(*)(IFRS)(천원),0.0,0.0,0.0,1458437.2799999905,3038411.0
U02D106010900,현금흐름표,파생상품거래이익,파생상품거래이익,,,False,0,0.0112,53,천원,,OK,,[U02D106010900]         파생상품거래이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106011000,현금흐름표,파생상품평가이익,파생상품평가이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011000]         파생상품평가이익(IFRS)(천원),0.0,0.0,0.0,1458437.2799999905,3038411.0
U02D106011100,현금흐름표,기타파생상품이익,기타파생상품이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011100]         기타파생상품이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106011200,현금흐름표,공정가액위험회피대상관련이익,공정가액위험회피대상관련이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011200]      공정가액위험회피대상관련이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106011500,현금흐름표,위험회피파생상품이익,위험회피파생상품이익,,,True,0,0.0112,53,천원,,OK,,[U02D106011500]      위험회피파생상품이익(*)(IFRS)(천원),0.0,0.0,0.0,3610272.439999998,3963211.0
U02D106011600,현금흐름표,파생상품거래이익,파생상품거래이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011600]         파생상품거래이익(IFRS)(천원),0.0,0.0,0.0,1843318.9599999927,3056194.0
U02D106011700,현금흐름표,파생상품평가이익,파생상품평가이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011700]         파생상품평가이익(IFRS)(천원),0.0,0.0,0.0,1701332.079999996,2397610.0
U02D106011800,현금흐름표,기타파생상품이익,기타파생상품이익,,,False,0,0.0112,53,천원,,OK,,[U02D106011800]         기타파생상품이익(IFRS)(천원),0.0,0.0,0.0,2048071.2399999995,2146384.0
U02D106012210,현금흐름표,기타포괄손익-공정가치측정 금융자산처분이익,기타포괄손익-공정가치측정 금융자산처분이익,,,False,0,0.0042,20,천원,,OK,,[U02D106012210]      기타포괄손익-공정가치측정 금융자산처분이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012220,현금흐름표,기타포괄손익-공정가치측정 금융자산손상차손환입,기타포괄손익-공정가치측정 금융자산손상차손환입,,,False,0,0.0042,20,천원,,OK,,[U02D106012220]      기타포괄손익-공정가치측정 금융자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012230,현금흐름표,기타포괄손익-공정가치측정 금융자산관련이익,기타포괄손익-공정가치측정 금융자산관련이익,,,False,0,0.0042,20,천원,,OK,,[U02D106012230]      기타포괄손익-공정가치측정 금융자산관련이익(IFRS)(천원),0.0,0.0,0.0,5232599.999999992,6460000.0
U02D106012240,현금흐름표,상각후원가측정 금융자산처분이익,상각후원가측정 금융자산처분이익,,,False,0,0.0042,20,천원,,OK,,[U02D106012240]      상각후원가측정 금융자산처분이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012250,현금흐름표,상각후원가측정 금융자산손상차손환입,상각후원가측정 금융자산손상차손환입,,,False,0,0.0042,20,천원,,OK,,[U02D106012250]      상각후원가측정 금융자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012260,현금흐름표,상각후원가측정 금융자산관련이익,상각후원가측정 금융자산관련이익,,,False,0,0.0042,20,천원,,OK,,[U02D106012260]      상각후원가측정 금융자산관련이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012300,현금흐름표,유가증권처분이익,유가증권처분이익,,,True,0,0.0112,53,천원,,OK,,[U02D106012300]      유가증권처분이익(*)(IFRS)(천원),0.0,0.0,0.0,4784753.399999994,5763019.0
U02D106012400,현금흐름표,단기매매금융자산처분이익,단기매매금융자산처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106012400]         단기매매금융자산처분이익(IFRS)(천원),0.0,0.0,0.0,796635.3599999949,1659657.0
U02D106012500,현금흐름표,매도가능금융자산처분이익,매도가능금융자산처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106012500]         매도가능금융자산처분이익(IFRS)(천원),0.0,0.0,0.0,3987720.119999999,4102533.0
U02D106012600,현금흐름표,만기보유금융자산처분이익,만기보유금융자산처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106012600]         만기보유금융자산처분이익(IFRS)(천원),0.0,0.0,0.0,397.9199999999974,829.0
U02D106012700,현금흐름표,기타,기타,,,False,0,0.0112,53,천원,,OK,,[U02D106012700]         기타(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106012800,현금흐름표,유가증권손상차손환입,유가증권손상차손환입,,,True,0,0.0112,53,천원,,OK,,[U02D106012800]      유가증권손상차손환입(*)(IFRS)(천원),0.0,0.0,0.0,26210.39999999983,54605.0
U02D106012900,현금흐름표,매도가능금융자산손상차손환입,매도가능금융자산손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106012900]         매도가능금융자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,26210.39999999983,54605.0
U02D106013000,현금흐름표,만기보유금융자산손상차손환입,만기보유금융자산손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106013000]         만기보유금융자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106013100,현금흐름표,기타,기타,,,False,0,0.0112,53,천원,,OK,,[U02D106013100]         기타(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106013200,현금흐름표,"종속기업, 공동지배기업 및 관계기업 관련 이익","종속기업, 공동지배기업 및 관계기업 관련 이익",,,True,0,0.0112,53,천원,,OK,,"[U02D106013200]      종속기업, 공동지배기업 및 관계기업 관련 이익(*)(IFRS)(천원)",0.0,0.0,0.0,253796954.6799984,527211000.0
U02D106013300,현금흐름표,지분법관련이익,지분법관련이익,,,False,0,0.0112,53,천원,,OK,,[U02D106013300]         지분법관련이익(IFRS)(천원),0.0,0.0,0.0,253061279.9999984,527211000.0
U02D106013400,현금흐름표,관계기업관련이익,관계기업관련이익,,,False,0,0.0112,53,천원,,OK,,[U02D106013400]         관계기업관련이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106013500,현금흐름표,종속기업관련이익,종속기업관련이익,,,False,0,0.0112,53,천원,,OK,,[U02D106013500]         종속기업관련이익(IFRS)(천원),0.0,0.0,0.0,1156586.2799999984,1414759.0
U02D106013600,현금흐름표,기타,기타,,,False,0,0.0112,53,천원,,OK,,[U02D106013600]         기타(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015000,현금흐름표,자산처분이익,자산처분이익,,,True,0,0.0112,53,천원,,OK,,[U02D106015000]      자산처분이익(*)(IFRS)(천원),0.0,0.0,0.0,12884039.99999997,18057000.0
U02D106015100,현금흐름표,대출채권매각이익,대출채권매각이익,,,False,0,0.0112,53,천원,,OK,,[U02D106015100]         대출채권매각이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015200,현금흐름표,"유형,리스(사용권)자산처분이익","유형,리스(사용권)자산처분이익",,,False,0,0.0112,53,천원,,OK,,"[U02D106015200]         유형,리스(사용권)자산처분이익(IFRS)(천원)",0.0,0.0,0.0,58236.35999999989,75881.0
U02D106015300,현금흐름표,무형자산처분이익,무형자산처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106015300]         무형자산처분이익(IFRS)(천원),0.0,0.0,0.0,4799.999999999969,10000.0
U02D106015400,현금흐름표,매각 및 처분예정자산집단처분이익,매각 및 처분예정자산집단처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106015400]         매각 및 처분예정자산집단처분이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015500,현금흐름표,기타자산처분이익,기타자산처분이익,,,False,0,0.0112,53,천원,,OK,,[U02D106015500]         기타자산처분이익(IFRS)(천원),0.0,0.0,0.0,12884039.99999997,18057000.0
U02D106015600,현금흐름표,자산손상차손환입,자산손상차손환입,,,True,0,0.0112,53,천원,,OK,,[U02D106015600]      자산손상차손환입(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015700,현금흐름표,유형자산손상차손환입,유형자산손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106015700]         유형자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015800,현금흐름표,영업권손상차손환입,영업권손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106015800]         영업권손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106015900,현금흐름표,무형자산손상차손환입,무형자산손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106015900]         무형자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106016000,현금흐름표,기타자산손상차손환입,기타자산손상차손환입,,,False,0,0.0112,53,천원,,OK,,[U02D106016000]         기타자산손상차손환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106016100,현금흐름표,자산재평가손실환입,자산재평가손실환입,,,False,0,0.0112,53,천원,,OK,,[U02D106016100]      자산재평가손실환입(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106016200,현금흐름표,대손충당금환입액,대손충당금환입액,,,False,0,0.0112,53,천원,,OK,,[U02D106016200]      대손충당금환입액(IFRS)(천원),0.0,0.0,0.0,271717.55999999976,311535.0
U02D106016300,현금흐름표,주식보상비용 환입,주식보상비용 환입,,,False,0,0.0112,53,천원,,OK,,[U02D106016300]      주식보상비용 환입(IFRS)(천원),0.0,0.0,0.0,34679.99999999995,43000.0
U02D106016400,현금흐름표,법인세수익,법인세수익,,,False,0,0.0112,53,천원,,OK,,[U02D106016400]      법인세수익(IFRS)(천원),0.0,0.0,0.0,6032880.95999999,7732502.0
U02D106016500,현금흐름표,이자수익,이자수익,,,False,0,0.0112,53,천원,,OK,,[U02D106016500]      이자수익(IFRS)(천원),0.0,0.0,4931334.0,2216983599.999999,2399865000.0
U02D106016600,현금흐름표,주식배당액,주식배당액,,,False,0,0.0112,53,천원,,OK,,[U02D106016600]      주식배당액(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106017200,현금흐름표,지급보증충당부채환입액,지급보증충당부채환입액,,,False,0,0.0112,53,천원,,OK,,[U02D106017200]      지급보증충당부채환입액(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106017300,현금흐름표,미사용약정충당부채환입액,미사용약정충당부채환입액,,,False,0,0.0112,53,천원,,OK,,[U02D106017300]      미사용약정충당부채환입액(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106017400,현금흐름표,복구충당부채환입액,복구충당부채환입액,,,False,0,0.0112,53,천원,,OK,,[U02D106017400]      복구충당부채환입액(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106017500,현금흐름표,기타충당부채환입액,기타충당부채환입액,,,False,0,0.0112,53,천원,,OK,,[U02D106017500]      기타충당부채환입액(IFRS)(천원),0.0,0.0,0.0,2542399.9999999963,3130000.0
U02D106017700,현금흐름표,부채상환이익,부채상환이익,,,False,0,0.0112,53,천원,,OK,,[U02D106017700]      부채상환이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106017800,현금흐름표,외환거래이익,외환거래이익,,,False,0,0.0112,53,천원,,OK,,[U02D106017800]      외환거래이익(IFRS)(천원),0.0,0.0,0.0,7259255.119999998,7552402.0
U02D106018100,현금흐름표,전기오류수정손익,전기오류수정손익,,,False,0,0.0112,53,천원,,OK,,[U02D106018100]      전기오류수정손익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106018200,현금흐름표,비지배주주지분순손익,비지배주주지분순손익,,,False,0,0.0112,53,천원,,OK,,[U02D106018200]      비지배주주지분순손익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106018300,현금흐름표,보험수리적이익,보험수리적이익,,,False,0,0.0112,53,천원,,OK,,[U02D106018300]      보험수리적이익(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D106099000,현금흐름표,기타현금의 유입이없는 수익 등 차감,기타현금의 유입이없는 수익 등 차감,,,False,0,0.0112,53,천원,,OK,,[U02D106099000]      기타현금의 유입이없는 수익 등 차감(IFRS)(천원),0.0,0.0,60044872.0,423170799.9999997,471445000.0
U02D108000000,현금흐름표,영업활동으로 인한 자산부채 변동(운전자본 변동),영업활동으로 인한 자산부채 변동(운전자본 변동),,,True,0,0.0112,53,천원,영업활동현금흐름,OK,,[U02D108000000]   영업활동으로 인한 자산부채 변동(운전자본 변동)(*)(IFRS)(천원),-677836000.0,-659612402.4,-1139791.0,1948709000.0,1968911000.0
U02D108010000,현금흐름표,자산의 감소(증가),자산의 감소(증가),,,True,0,0.0112,53,천원,,OK,,[U02D108010000]      자산의 감소(증가)(*)(IFRS)(천원),-12270585000.0,-9934090320.0,-1441045.0,1108478079.9999948,1951474000.0
U02D108010100,현금흐름표,예치금 등의 감소(증가),예치금 등의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010100]         예치금 등의 감소(증가)(IFRS)(천원),-243771000.0,-200210080.0,0.0,95114079.99999996,100000000.0
U02D108010110,현금흐름표,당기손익-공정가치측정 금융자산의 감소(증가),당기손익-공정가치측정 금융자산의 감소(증가),,,False,0,0.0042,20,천원,,OK,,[U02D108010110]         당기손익-공정가치측정 금융자산의 감소(증가)(IFRS)(천원),-1676226000.0,-1595225390.0,0.0,147351149.99999976,181915000.0
U02D108010120,현금흐름표,기타포괄손익-공정가치측정 금융자산의 감소(증가),기타포괄손익-공정가치측정 금융자산의 감소(증가),,,False,0,0.0042,20,천원,,OK,,[U02D108010120]         기타포괄손익-공정가치측정 금융자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108010130,현금흐름표,상각후원가측정 금융자산의 감소(증가),상각후원가측정 금융자산의 감소(증가),,,False,0,0.0042,20,천원,,OK,,[U02D108010130]         상각후원가측정 금융자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108010200,현금흐름표,당기손익인식(지정)금융자산의 감소(증가),당기손익인식(지정)금융자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010200]         당기손익인식(지정)금융자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,26379072.479999863,49418401.0
U02D108010300,현금흐름표,단기매매금융자산의 감소(증가),단기매매금융자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010300]         단기매매금융자산의 감소(증가)(IFRS)(천원),-61791906.0,-52699234.88,0.0,62402849.03999995,71733000.0
U02D108010400,현금흐름표,매매목적파생상품자산의 감소(증가),매매목적파생상품자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010400]         매매목적파생상품자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108010500,현금흐름표,위험회피파생상품자산의 감소(증가),위험회피파생상품자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010500]         위험회피파생상품자산의 감소(증가)(IFRS)(천원),-177329.0,-85117.92,0.0,0.0,0.0
U02D108010600,현금흐름표,매도가능금융자산의 감소(증가),매도가능금융자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010600]         매도가능금융자산의 감소(증가)(IFRS)(천원),-184966932.0,-139360369.44,0.0,53656872.95999965,111785152.0
U02D108010700,현금흐름표,만기보유금융자산의 감소(증가),만기보유금융자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010700]         만기보유금융자산의 감소(증가)(IFRS)(천원),-83779889.0,-73544979.64,0.0,14851498.559999904,30940622.0
U02D108010800,현금흐름표,파생결합증권의 감소(증가),파생결합증권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108010800]         파생결합증권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108010900,현금흐름표,배당금의 수령,배당금의 수령,,,False,0,0.0112,53,천원,,OK,,[U02D108010900]         배당금의 수령(IFRS)(천원),0.0,0.0,0.0,159083999.99999896,331425000.0
U02D108011000,현금흐름표,관계기업 등의 감소(증가),관계기업 등의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011000]         관계기업 등의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011100,현금흐름표,기타유가증권의 감소(증가),기타유가증권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011100]         기타유가증권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011300,현금흐름표,대출채권의 감소(증가),대출채권의 감소(증가),,,True,0,0.0112,53,천원,,OK,,[U02D108011300]         대출채권의 감소(증가)(*)(IFRS)(천원),-10882024000.0,-8438698960.0,0.0,48067599.99999969,100000000.0
U02D108011400,현금흐름표,콜론의 감소(증가),콜론의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011400]            콜론의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011500,현금흐름표,내국수입유산스의 감소(증가),내국수입유산스의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011500]            내국수입유산스의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011600,현금흐름표,신용카드채권의 감소(증가),신용카드채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011600]            신용카드채권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011700,현금흐름표,매입외환의 감소(증가),매입외환의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011700]            매입외환의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011800,현금흐름표,매입어음의 감소(증가),매입어음의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011800]            매입어음의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108011900,현금흐름표,환매조건부채권매수의 감소(증가),환매조건부채권매수의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108011900]            환매조건부채권매수의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108012000,현금흐름표,대출금의 감소(증가),대출금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108012000]            대출금의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108012100,현금흐름표,팩토링채권의 감소(증가),팩토링채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108012100]            팩토링채권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108012200,현금흐름표,지급보증대지급금의 감소(증가),지급보증대지급금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108012200]            지급보증대지급금의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108012300,현금흐름표,사모사채의 감소(증가),사모사채의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108012300]            사모사채의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108012900,현금흐름표,기타대출채권의 감소(증가),기타대출채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108012900]            기타대출채권의 감소(증가)(IFRS)(천원),-10882024000.0,-8438698960.0,0.0,48067599.99999969,100000000.0
U02D108014900,현금흐름표,이연대출부대(수익)비용의 감소(증가),이연대출부대(수익)비용의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108014900]         이연대출부대(수익)비용의 감소(증가)(IFRS)(천원),-10465000.0,-5023200.0,0.0,1671679.9999999958,2343000.0
U02D108015000,현금흐름표,현재가치할인(할증)차금의 (감소)증가,현재가치할인(할증)차금의 (감소)증가,,,False,0,0.0112,53,천원,,OK,,[U02D108015000]         현재가치할인(할증)차금의 (감소)증가(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108015100,현금흐름표,대손충당금의 (감소)증가,대손충당금의 (감소)증가,,,False,0,0.0112,53,천원,,OK,,[U02D108015100]         대손충당금의 (감소)증가(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108015200,현금흐름표,대여금 및 수취채권의 감소(증가),대여금 및 수취채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015200]         대여금 및 수취채권의 감소(증가)(IFRS)(천원),-463934419.0,-370891168.96,0.0,325719.3599999979,678582.0
U02D108015300,현금흐름표,기타금융자산의 감소(증가),기타금융자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015300]         기타금융자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108015500,현금흐름표,미수금의 감소(증가),미수금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015500]         미수금의 감소(증가)(IFRS)(천원),-7585604.0,-4085405.48,0.0,32559020.83999995,40523904.0
U02D108015600,현금흐름표,미수수익의 감소(증가),미수수익의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015600]         미수수익의 감소(증가)(IFRS)(천원),-15488614.0,-12956654.44,0.0,78791.91999999955,155000.0
U02D108015700,현금흐름표,선급금의 감소(증가),선급금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015700]         선급금의 감소(증가)(IFRS)(천원),-16289759.0,-8169746.319999999,0.0,341392.959999998,674350.0
U02D108015900,현금흐름표,선급비용의 감소(증가),선급비용의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108015900]         선급비용의 감소(증가)(IFRS)(천원),-1812918.0,-1668400.64,0.0,187531.5999999989,371401.0
U02D108016000,현금흐름표,선급제세(미수법인세환급액)의 감소(증가),선급제세(미수법인세환급액)의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016000]         선급제세(미수법인세환급액)의 감소(증가)(IFRS)(천원),-12232076.0,-5871396.48,0.0,195229.75999999893,372062.0
U02D108016100,현금흐름표,대여금의 감소(증가),대여금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016100]         대여금의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108016200,현금흐름표,가지급금의 감소(증가),가지급금의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016200]         가지급금의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108016300,현금흐름표,매출채권의 감소(증가),매출채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016300]         매출채권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108016400,현금흐름표,미회수내국환채권의 감소(증가),미회수내국환채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016400]         미회수내국환채권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108016500,현금흐름표,미회수외국환채권의 감소(증가),미회수외국환채권의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016500]         미회수외국환채권의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108016600,현금흐름표,대리점의 감소(증가),대리점의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108016600]         대리점의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108017500,현금흐름표,보증금 등의 감소(증가),보증금 등의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108017500]         보증금 등의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108017700,현금흐름표,이연법인세자산의 감소(증가),이연법인세자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108017700]         이연법인세자산의 감소(증가)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108017800,현금흐름표,기타자산의 감소(증가),기타자산의 감소(증가),,,False,0,0.0112,53,천원,,OK,,[U02D108017800]         기타자산의 감소(증가)(IFRS)(천원),-190765000.0,-184356000.0,0.0,980602279.9999942,1951474000.0
U02D108040000,현금흐름표,부채의 증가(감소),부채의 증가(감소),,,True,0,0.0112,53,천원,,OK,,[U02D108040000]      부채의 증가(감소)(*)(IFRS)(천원),-81651000.0,-57402360.0,103000.0,10879270039.99998,14239496000.0
U02D108040050,현금흐름표,당기손익-공정가치측정 금융부채의 증가(감소),당기손익-공정가치측정 금융부채의 증가(감소),,,False,0,0.0042,20,천원,,OK,,[U02D108040050]         당기손익-공정가치측정 금융부채의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108040100,현금흐름표,당기손익인식(지정)금융부채의 증가(감소),당기손익인식(지정)금융부채의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108040100]         당기손익인식(지정)금융부채의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,531887.9999999965,1108100.0
U02D108040200,현금흐름표,단기매매금융부채의 증가(감소),단기매매금융부채의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108040200]         단기매매금융부채의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108040300,현금흐름표,매매목적파생상품부채의 증가(감소),매매목적파생상품부채의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108040300]         매매목적파생상품부채의 증가(감소)(IFRS)(천원),-50000.0,-24000.0,0.0,23519.999999999847,49000.0
U02D108040400,현금흐름표,위험회피파생상품부채의 증가(감소),위험회피파생상품부채의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108040400]         위험회피파생상품부채의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108040600,현금흐름표,예수금의 증가(감소),예수금의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108040600]         예수금의 증가(감소)(IFRS)(천원),-66000.0,-38303.24,0.0,10832442239.99998,14087038000.0
U02D108042000,현금흐름표,환매조건부채권매도의 증가(감소),환매조건부채권매도의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108042000]         환매조건부채권매도의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
U02D108042500,현금흐름표,신용카드채권매출의 증가(감소),신용카드채권매출의 증가(감소),,,False,0,0.0112,53,천원,,OK,,[U02D108042500]         신용카드채권매출의 증가(감소)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0
