analysis,model,oracle,contrast,N_historical,N_v13,estimate_historical,estimate_v13,ci_low_historical,ci_low_v13,ci_high_historical,ci_high_v13,holm_historical,holm_v13,significance_historical,significance_v13,historical_precision,claim_impact
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C6-E-C4R,575,575,0.0489227866851875,0.0489227866851875,0.0146252958242395,0.0133235490981303,0.0848075801887283,0.0841721696722116,,0.6707329267073292,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C6-E-C6-EX,575,575,0.1572364736573245,0.1572364736573245,0.0623308087869723,0.0606891481813332,0.2550046063781441,0.2570926463637558,,0.093990600939906,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C6-E-C6-EX,575,575,0.032272511221048,0.032272511221048,-0.001403846593209,-0.000286632403282,0.0663124740148831,0.0658444823554892,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C6-E-C6-EX,575,575,0.0355274290915145,0.0355274290915145,2.6976324320970955e-06,-0.0003521857052903,0.0713755160205223,0.0714253952088576,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,ALPHA,C4R-C4,575,575,0.0224247472625064,0.0224247472625064,-0.0026700329034731,-0.0023736784680711,0.0488438524861973,0.0486697257022243,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,BETA,C4R-C4,575,575,0.0031328658536192,0.0031328658536192,-0.0024531363059057,-0.00260221694134,0.0075984739706674,0.0075210683728616,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,GAMMA,C4R-C4,575,575,0.0092185206420606,0.0092185206420606,-0.0004414112553345,-0.0005197166720635,0.0207057048638263,0.0205100963774982,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,ALPHA,C6-E-C4R,575,575,0.1856559903912356,0.1856559903912356,0.0937954876341668,0.092224083659737,0.2831719336016676,0.2822278236936854,,0.0311968803119688,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,BETA,C6-E-C4R,575,575,0.0529511510512504,0.0529511510512504,0.0187680912565672,0.0172787700148844,0.0869805329823605,0.0878023067392337,,0.215978402159784,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,GAMMA,C6-E-C4R,575,575,0.0533641106427015,0.0533641106427015,0.0169684534619866,0.0160944712250738,0.0904486260237757,0.0915603784319927,,0.2477752224777522,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
