table_id,row_id,chapter,analysis_id,statistical_path,model,oracle,reasoning_regime,execution_policy,population,action_space,budget,information_condition,lhs,rhs,N,estimate,ci_low,ci_high,raw_p,holm_p,canonical_file,canonical_key_sha256
PRIMARY,PRIMARY_069,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,google_gemini31flashlite,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C4R,575,0.0427412929181628,0.022063186667517,0.0646478529416449,0.0001999800019998,0.0015998400159984,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_070,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,google_gemini31flashlite,gamma,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C6-EX,575,0.0114101597553352,-0.0107505472203146,0.0344346362291694,0.3215678432156784,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_071,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,google_gemini31flashlite,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C6-EX,575,0.0227744302086518,0.0019192248999825,0.0451840996642559,0.0317968203179682,0.2225777422257774,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_072,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,0.026393680407925,-1.7119229216034784e-05,0.0552937558099052,0.0505949405059494,0.1935806419358064,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_073,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0723646804828786,0.0289983712086971,0.1188697255728643,0.0001999800019998,0.0015998400159984,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_074,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0129125117762167,-0.0463735873078825,0.0724664143354113,0.6679332066793321,0.6679332066793321,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_075,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C5,C4,575,-0.0679510666747616,-0.1377869893149218,0.0010849156202744,0.053994600539946,0.1935806419358064,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_076,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C4R,575,0.1003235457966653,0.0368201607315284,0.1630541692852775,0.0023997600239976,0.011998800119988,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_077,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C4R,575,0.2141991425072062,0.1415037459380062,0.291750904597841,0.0001999800019998,0.0015998400159984,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_078,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C6-EX,575,0.1146287777782448,0.0443240191270918,0.1864057354683238,0.0013998600139986,0.0083991600839916,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_079,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,alpha,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C6-EX,575,0.0766583914891147,0.0007427904222227,0.154366932486286,0.0483951604839516,0.1935806419358064,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_080,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0025756930048725,-0.014144547945534,0.004447262705477,0.7413258674132587,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_081,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0105724508304086,-0.0050487659582743,0.0269903987606211,0.1823817618238176,0.911908809119088,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_082,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0052115032564348,-0.0129894263723677,0.0203303745316386,0.5227477252274773,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_083,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C5,C4,575,0.0047568855226433,-0.0163039815441759,0.0250048480342491,0.6333366663333667,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_084,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C4R,575,0.0230976048189721,0.0005842816360655,0.0473811073134618,0.043995600439956,0.307969203079692,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_085,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C4R,575,0.0424816436421323,0.0258371303722006,0.0616658149657038,0.0001999800019998,0.0015998400159984,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_086,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C6-EX,575,0.0083728620958318,-0.0158823103733144,0.0309814583607662,0.4881511848815118,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_087,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,beta,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C6-EX,575,0.0108094476909262,-0.0035022675402168,0.0255996092360884,0.141985801419858,0.851914808519148,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_088,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0012341025131362,-0.0057210682610198,0.0088474887290914,0.7417258274172582,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_089,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0178648417187855,0.0074901752202222,0.0302523019716668,0.0007999200079992,0.0055994400559944,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_090,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,B1,IC-b,C5,C4,575,0.0009542434275145,-0.0239238840105951,0.026842555807939,0.967903209679032,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_091,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C5,C4,575,-0.0061893520393798,-0.0361402279361563,0.0242361142418225,0.6933306669333067,1.0,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_092,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C4R,575,0.0196102463847018,-0.0048550618254053,0.0429766383177743,0.1157884211578842,0.4631536846315368,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_093,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C4R,575,0.0709001300308972,0.0397641552242075,0.1053510361727531,0.0001999800019998,0.0015998400159984,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_094,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,B1,IC-b,C6,E-C6-EX,575,0.0286340386279183,0.0010782706717362,0.057815274164452,0.040995900409959,0.204979502049795,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
PRIMARY,PRIMARY_095,5/6,PRIMARY_PRODUCTION,PRIMARY_PRODUCTION_STREAM,openai_gpt54mini,gamma,HIGH,STRICT,ITT,FREE8,BINF,IC-b,C6,E-C6-EX,575,0.0411742529528248,0.0083925147884129,0.074369525252246,0.0135986401359864,0.0815918408159184,frozen_inputs/stage8/V13_HIGH_STRICT_PRIMARY_FULLSTREAM.csv,
SUPPLEMENTAL,SUPPLEMENTAL_0000,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0389563679018802,-0.0858606730366859,0.0030157709605704,0.0703929607039296,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c4e5fc68c0baa2bfa149e62f8430b4f9b585343aad06c2f94e1267b19e7a91c6
SUPPLEMENTAL,SUPPLEMENTAL_0001,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.02049837693259,-0.0348896727061932,-0.0096320040005459,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d535c2c5cdf3c233e115ef197813557c14d0d3d71a387f2d0f7cb2b71a0558b1
SUPPLEMENTAL,SUPPLEMENTAL_0002,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0130183556974263,-0.0336475910686204,0.0056433807128993,0.1773822617738226,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,008559ecf553deb3c7302d3902d5b738f5f02324781c1c5355dd594875c7aa13
SUPPLEMENTAL,SUPPLEMENTAL_0003,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.043963715540386,-0.0035519247865545,0.0934985270338258,0.068993100689931,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,3135e4c84cf5195a8cba9124187e0b68dc45b3cfaff50b7b495b128764d95305
SUPPLEMENTAL,SUPPLEMENTAL_0004,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0070278699012458,-0.0125152057596574,0.0259801223010484,0.4535546445355464,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,db32c393de2e2a3cb3105526b60e2695079aafa327ab8e2a5a83bd8a0a383f87
SUPPLEMENTAL,SUPPLEMENTAL_0005,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0310977764226662,0.0091762274134813,0.0545972486966723,0.0043995600439956,0.395960403959604,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,22c75f4cfc3d55ec5fd3d8808478f9b0066b65e1692dee6fd734d095ac2c4a71
SUPPLEMENTAL,SUPPLEMENTAL_0006,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,0.0018226514987759,-0.0101996682089023,0.0120562728901575,0.7071292870712929,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7f61bea8ca15ca6cf8b9d2b5667a1143cc5b461f04177cfe0f6ac444b8f1f84b
SUPPLEMENTAL,SUPPLEMENTAL_0007,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,0.0003507831884494,-0.0123007689011555,0.0098035898719802,0.8687131286871312,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,8bf27684dcfb0d2c8889d33afe3d72ab055991e1df747b0a9f4ff6fb7877a9be
SUPPLEMENTAL,SUPPLEMENTAL_0008,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C4R,C4,575,-0.0029803903579632,-0.0087972466450755,0.0022188258123162,0.2727727227277272,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,7985902850fba3c9c4347d4313358c9b196a7e030f71acba93a1d2f4ab37bd8f
SUPPLEMENTAL,SUPPLEMENTAL_0009,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,ALPHA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.1096601216094353,0.0455031655425028,0.1761502070583786,0.0005999400059994,0.0599940005999399,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ae010d6129153aa1694289d4d41ca1afd777d0d7da76ab26cc9f59826304a684
SUPPLEMENTAL,SUPPLEMENTAL_0010,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,BETA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.022674531179644,0.0042509700924505,0.042404483039037,0.0157984201579842,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c829ac5d745ec15c0f9b338e5e1ad47100a85b87f1f63494c9714dc1e9504270
SUPPLEMENTAL,SUPPLEMENTAL_0011,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GPT,GAMMA,BASELINE,REPAIRED,ITT,CANDIDATE9,B1,IC-b,C6-E,C4R,575,0.0261748705221125,0.0001702578933036,0.0531522715119128,0.0487951204879512,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,4b4b967cd40408114f6b4a691dde2f89fe062f47ade7d0b512650160d8fc7ba8
SUPPLEMENTAL,SUPPLEMENTAL_0012,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0108917251044902,-0.036122078955836,0.0143469558995201,0.388961103889611,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,38dc47137266652b663391c60cdbfae7c9af2968562c6f658ccb79062cf6100f
SUPPLEMENTAL,SUPPLEMENTAL_0013,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0002686895483569,-0.003512294698698,0.0028319470904507,0.8681131886811319,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,c361e51ecb128e5984f8108a3b200ed54945673c3dad57200591a33a78a12d2b
SUPPLEMENTAL,SUPPLEMENTAL_0014,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0033149860324224,-0.0201663875732404,0.0118751881838318,0.7115288471152885,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,306fb5b8b6acbe12a78bc16b4b4a8c22f6ebae08eeab83825f42149dc2218d6a
SUPPLEMENTAL,SUPPLEMENTAL_0015,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,0.0601628854555431,0.0004545799604487,0.1228410924868961,0.0481951804819518,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,0be655ab230f4c935bd060b50ab486fbf8c124c26cd7c8c0770ac82786694c2b
SUPPLEMENTAL,SUPPLEMENTAL_0016,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,0.0199912426519741,0.0085092932254172,0.0341613318256339,0.0003999600039996,0.0407959204079592,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,1a4321d4a1487b106f405b3553354206669c91a318e00c29bcf60697bb89a6f7
SUPPLEMENTAL,SUPPLEMENTAL_0017,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C5,C4,575,0.0395903764843701,0.0097628670916618,0.0719104926630181,0.0113988601139886,0.9575042495750424,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,82f4beffcc04883f3e544c8c2627f757c7fd1b3d798fce7a9ee874e0fae13f63
SUPPLEMENTAL,SUPPLEMENTAL_0018,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0585127442314314,0.0090451726368531,0.1106604336319099,0.0181981801819818,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,18c128268f27b62eeb1adcef1aef24dc1e62c11360ec09d7ec124aff008ed19c
SUPPLEMENTAL,SUPPLEMENTAL_0019,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0252508700846904,0.0104936377968136,0.0443290173555797,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,fae816f5b9f2c27ac7ac64ef7f805d7ffb2c64800f947d877addfa7512654dcc
SUPPLEMENTAL,SUPPLEMENTAL_0020,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0186529117606378,-0.002166766505159,0.0410314109917309,0.07999200079992,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9e0d7395695b6b2525e35776a5b2b120d62103e8916c9dfeb5ea2a57ea3ab7e1
SUPPLEMENTAL,SUPPLEMENTAL_0021,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.076525450094166,0.0221563399838729,0.1372099547180789,0.0047995200479952,0.4271572842715728,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,124c81c57bef4597de53c111b2d5d817db0cc5e4c2d1b289e304fb3febaf1ef6
SUPPLEMENTAL,SUPPLEMENTAL_0022,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.0269177587159377,0.0121953772862854,0.0462102583847412,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,5aef37dd97e8adab0b343240d10338bbe9bab0d941f78f81bf382be47c519f8f
SUPPLEMENTAL,SUPPLEMENTAL_0023,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C6-EX,575,0.0309869294845131,0.0102535369351813,0.0529954776732951,0.001999800019998,0.183981601839816,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,844aeef42a1713a2d3a342fdd6d5cff002fb1f3cdcf75a7ed8097e03f6f5e75d
SUPPLEMENTAL,SUPPLEMENTAL_0024,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,0.0025882232831519,-0.0367066809021358,0.0420726628882603,0.8991100889911009,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,9e3255ea1430aad122ed3f0c9749f4e5330b2c1a1a89eef6fb19791d2c7e67f0
SUPPLEMENTAL,SUPPLEMENTAL_0025,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0003332738068853,-0.0060164068289286,0.0065319962526573,0.8873112688731127,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,bd97f1cfba2175a7367523a8c8fbd62b2ba753faf5c8f771f2e927ff3dec59f1
SUPPLEMENTAL,SUPPLEMENTAL_0026,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C4R,C4,575,-0.0038640649743717,-0.0198755469227712,0.0122660874424671,0.624937506249375,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,d506f916a5b4425efef6d4d70257f13a8a7544aafedd29a0b32be2d259bcf3f1
SUPPLEMENTAL,SUPPLEMENTAL_0027,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0651959329980058,0.0121103501568181,0.1179812425415181,0.0167983201679832,0.8735126487351264,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,031e55ffa7671bfc536b66366755a33aa19b29b1bffd7f4777abddb55e806eb5
SUPPLEMENTAL,SUPPLEMENTAL_0028,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0128119791693645,0.0028891189903683,0.0256810019461549,0.008999100089991,0.503949605039496,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,8f00a94bf8ebebcee32e09efe2f39e715f9226023f5a7f2ca8bdd02edbb1bfe8
SUPPLEMENTAL,SUPPLEMENTAL_0029,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,B1,IC-b,C6-E,C4R,575,0.0064970869598595,-0.0118060721873248,0.023710738350018,0.4591540845915408,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,fc1802766cf2ffe76e895a655b4ece474192a0e0f431320144dde67785896697
SUPPLEMENTAL,SUPPLEMENTAL_0030,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.1427225405629058,0.088880631073941,0.2010210611078233,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,ba9951fba92396e2edd1ec45bec860857e2f816e0c97bded36d422b23912e883
SUPPLEMENTAL,SUPPLEMENTAL_0031,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,BETA,BASELINE,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0188831093344678,0.0143767507840022,0.0238531621844733,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,b6fd5c183babffc8d808e247a6b8ae82395882090cd023d67d2b6862e38b8f93
SUPPLEMENTAL,SUPPLEMENTAL_0032,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,GAMMA,BASELINE,REPAIRED,ITT,FREE8,BINF,IC-b,C4R,C4,575,0.0290910945537854,0.0149527206623282,0.0447838251013091,0.0001999800019998,0.023997600239976,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,de7a6452bb729ab95a9fefbc0d188fd7da9411463d98b7ce51532f080fe0d8a8
SUPPLEMENTAL,SUPPLEMENTAL_0033,6,SUPPLEMENTAL_HISTORICAL_ROW,V13_SUPPLEMENTAL_SHA256_STREAM,GEMINI,ALPHA,BASELINE,REPAIRED,ITT,FREE8,BINF,IC-b,C5,C4,575,-0.0714651445584745,-0.1625623521063089,0.0189396601783508,0.1227877212278772,1.0,canonical_v13/V13_SUPPLEMENTAL_RESULTS.csv,f1a978b57073dfd5086bdf95d6f08f5f1e2fe3d72a937b51a863d9ea9d526f6a
